State	District	Market	Commodity	Variety	Grade	Arrival_Date	Min_x0020_Price	Max_x0020_Price	Modal_x0020_Price
Telangana	Ranga Reddy	Kukatpally(Rythu Bazar)	Ridgeguard(Tori)	Other	FAQ	07/08/2025	3800	3800	3800
Telangana	Ranga Reddy	Mehndipatnam(Rythu Bazar)	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	4500	4500	4500
Telangana	Ranga Reddy	Mehndipatnam(Rythu Bazar)	Brinjal	Arkasheela Mattigulla	FAQ	07/08/2025	2300	2300	2300
Telangana	Ranga Reddy	Mehndipatnam(Rythu Bazar)	Carrot	Carrot	FAQ	07/08/2025	4100	4100	4100
Telangana	Ranga Reddy	Mehndipatnam(Rythu Bazar)	Cluster beans	Cluster Beans	FAQ	07/08/2025	4000	4000	4000
Telangana	Ranga Reddy	Mehndipatnam(Rythu Bazar)	Drumstick	Drumstick	FAQ	07/08/2025	400	400	400
Telangana	Ranga Reddy	Mehndipatnam(Rythu Bazar)	Potato	(Red Nanital)	Non-FAQ	07/08/2025	2300	2300	2300
Telangana	Ranga Reddy	Mehndipatnam(Rythu Bazar)	Tomato	Deshi	FAQ	07/08/2025	3900	3900	3900
Telangana	Warangal	Kesamudram	Turmeric	Finger	FAQ	07/08/2025	5559	10621	10621
Telangana	Warangal	Warangal	Apple	Simla	Large	07/08/2025	13000	13000	13000
Telangana	Warangal	Warangal	Beetroot	Beetroot	FAQ	07/08/2025	2200	2600	2400
Telangana	Warangal	Warangal	Black Gram (Urd Beans)(Whole)	Local	FAQ	07/08/2025	4512	5833	5833
Telangana	Warangal	Warangal	Cabbage	Cabbage	FAQ	07/08/2025	1600	2000	1800
Telangana	Warangal	Warangal	Carrot	Carrot	FAQ	07/08/2025	3500	4000	3750
Telangana	Warangal	Warangal	Dry Chillies	3rd Sort	FAQ	07/08/2025	6000	13200	10000
Telangana	Warangal	Warangal	French Beans (Frasbean)	French Beans (Frasbean)	FAQ	07/08/2025	9000	9500	9250
Telangana	Warangal	Warangal	Groundnut	Gungri (With Shell)	FAQ	07/08/2025	3650	6100	5000
Telangana	Warangal	Warangal	Pomegranate	Pomogranate	Medium	07/08/2025	8000	8000	8000
Telangana	Warangal	Warangal	Tomato	Tomato	FAQ	07/08/2025	3000	3200	3100
Telangana	Warangal	Warangal	Water Melon	Water Melon	Medium	07/08/2025	1000	1000	1000
Tripura	Gomati	Nutanbazar	Cowpea(Veg)	Cowpea (Veg)	FAQ	07/08/2025	5850	6000	5950
Tripura	Gomati	Nutanbazar	Ginger(Green)	Green Ginger	FAQ	07/08/2025	13500	15000	14500
Tripura	Khowai	Kalyanpur	Onion	Nasik	FAQ	07/08/2025	2000	2100	2050
Tripura	Khowai	Kalyanpur	Pointed gourd (Parval)	Pointed gourd (Parval)	FAQ	07/08/2025	2800	3000	2900
Tripura	Khowai	Kalyanpur	Ridgeguard(Tori)	Ridgeguard(Tori)	FAQ	07/08/2025	2800	3000	2900
Tripura	North Tripura	Dasda	Brinjal	Round/Long	FAQ	07/08/2025	1500	2000	1750
Tripura	North Tripura	Dasda	Potato	Local	FAQ	07/08/2025	1700	1900	1800
Tripura	Sepahijala	Boxonagar	Tomato	Hybrid	FAQ	07/08/2025	5000	6000	5500
Tripura	Sepahijala	Melaghar	Banana	Banana - Ripe	Medium	07/08/2025	2300	2800	2600
Tripura	Sepahijala	Melaghar	Fish	Katla(Big)	FAQ	07/08/2025	31000	34000	32000
Tripura	Sepahijala	Sonamura	Brinjal	Round/Long	FAQ	07/08/2025	2500	3000	2700
Tripura	Sepahijala	Sonamura	Fish	Rahu(Local)	FAQ	07/08/2025	22000	24000	23000
Tripura	Sepahijala	Sonamura	Potato	Local	FAQ	07/08/2025	1700	1900	1800
Tripura	Unokoti	Masmara	Brinjal	Round/Long	FAQ	07/08/2025	1900	2100	2000
Tripura	Unokoti	Pabiacherra	Brinjal	Round/Long	FAQ	07/08/2025	1800	2000	1900
Tripura	West District	Kamalghat	Brinjal	Round/Long	FAQ	07/08/2025	4400	4600	4500
Tripura	West District	Kamalghat	Green Chilli	Green Chilly	FAQ	07/08/2025	7500	7700	7600
Tripura	West District	Mohanpur	Green Chilli	Green Chilly	FAQ	07/08/2025	7800	8000	7900
Tripura	West District	Mohanpur	Ridgeguard(Tori)	Ridgeguard(Tori)	FAQ	07/08/2025	5800	6000	5900
Uttar Pradesh	Agra	Agra	Banana - Green	Banana - Green	FAQ	07/08/2025	1800	2000	1880
Uttar Pradesh	Agra	Agra	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1350	1600	1450
Uttar Pradesh	Agra	Agra	Black Gram Dal (Urd Dal)	Black Gram Dal	FAQ	07/08/2025	9650	9880	9760
Uttar Pradesh	Agra	Agra	Cauliflower	Cauliflower	FAQ	07/08/2025	3200	3600	3500
Uttar Pradesh	Agra	Agra	Green Gram (Moong)(Whole)	Green (Whole)	FAQ	07/08/2025	8700	8900	8790
Uttar Pradesh	Agra	Agra	Pomegranate	Pomogranate	Medium	07/08/2025	6000	6700	6400
Uttar Pradesh	Agra	Agra	Potato	Desi	FAQ	07/08/2025	850	1100	950
Uttar Pradesh	Aligarh	Aligarh	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	6700	6800	6740
Uttar Pradesh	Aligarh	Aligarh	Green Chilli	Green Chilly	FAQ	07/08/2025	4100	4200	4150
Uttar Pradesh	Aligarh	Aligarh	Green Gram (Moong)(Whole)	Local (Whole)	FAQ	07/08/2025	7150	7240	7200
Uttar Pradesh	Aligarh	Aligarh	Lentil (Masur)(Whole)	Masoor Gola	FAQ	07/08/2025	6940	7000	6970
Uttar Pradesh	Aligarh	Aligarh	Maize	Hybrid	FAQ	07/08/2025	2100	2150	2120
Uttar Pradesh	Aligarh	Aligarh	Mustard Oil	Mustard Oil	FAQ	07/08/2025	13840	13920	13880
Uttar Pradesh	Aligarh	Aligarh	Onion	Red	FAQ	07/08/2025	1300	1400	1360
Uttar Pradesh	Aligarh	Aligarh	Paddy(Dhan)(Basmati)	Sugandha	FAQ	07/08/2025	2460	2560	2520
Uttar Pradesh	Aligarh	Aligarh	Tomato	Hybrid	FAQ	07/08/2025	3950	4060	4000
Uttar Pradesh	Aligarh	Charra	Green Chilli	Green Chilly	FAQ	07/08/2025	4800	5000	4900
Uttar Pradesh	Aligarh	Charra	Onion	Red	FAQ	07/08/2025	1500	1700	1600
Uttar Pradesh	Aligarh	Charra	Wheat	Dara	FAQ	07/08/2025	2500	2520	2510
Uttar Pradesh	Aligarh	Khair	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	2200	2800	2400
Uttar Pradesh	Aligarh	Khair	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	1200	1600	1400
Uttar Pradesh	Aligarh	Khair	Onion	Red	Non-FAQ	07/08/2025	1200	1600	1400
Uttar Pradesh	Aligarh	Khair	Paddy(Dhan)(Basmati)	Basmati 1509	Non-FAQ	07/08/2025	2600	2850	2700
Uttar Pradesh	Aligarh	Khair	Potato	Desi	Non-FAQ	07/08/2025	800	1000	900
Uttar Pradesh	Aligarh	Khair	Wheat	Dara	Non-FAQ	07/08/2025	2500	2585	2540
Uttar Pradesh	Ambedkarnagar	Akbarpur	Arhar Dal(Tur Dal)	Arhar Dal(Tur)	FAQ	07/08/2025	10000	10300	10250
Uttar Pradesh	Ambedkarnagar	Akbarpur	Brinjal	Round/Long	FAQ	07/08/2025	1560	1720	1640
Uttar Pradesh	Ambedkarnagar	Akbarpur	Paddy(Dhan)(Common)	Common	FAQ	07/08/2025	2100	2220	2170
Uttar Pradesh	Ambedkarnagar	Akbarpur	Papaya	Papaya	Medium	07/08/2025	2800	2880	2860
Uttar Pradesh	Ambedkarnagar	Akbarpur	Sponge gourd	Sponge gourd	FAQ	07/08/2025	1680	1800	1735
Uttar Pradesh	Amethi	Sultanpur	Apple	Delicious	Medium	07/08/2025	9450	9565	9500
Uttar Pradesh	Amethi	Sultanpur	Arhar Dal(Tur Dal)	Arhar Dal(Tur)	FAQ	07/08/2025	10260	10335	10300
Uttar Pradesh	Amethi	Sultanpur	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	2180	2235	2200
Uttar Pradesh	Amethi	Sultanpur	Black Gram Dal (Urd Dal)	Black Gram Dal	FAQ	07/08/2025	9935	9995	9955
Uttar Pradesh	Amethi	Sultanpur	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1525	1580	1550
Uttar Pradesh	Amethi	Sultanpur	Capsicum	Capsicum	FAQ	07/08/2025	5325	5440	5400
Uttar Pradesh	Amethi	Sultanpur	Potato	Desi	Non-FAQ	07/08/2025	990	1035	1015
Uttar Pradesh	Amethi	Sultanpur	Rice	Common	FAQ	07/08/2025	3275	3345	3300
Uttar Pradesh	Amroha	Amroha	Arhar Dal(Tur Dal)	Arhar Dal(Tur)	FAQ	07/08/2025	10000	10120	10050
Uttar Pradesh	Amroha	Amroha	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1400	1500	1450
Uttar Pradesh	Amroha	Amroha	Garlic	Garlic	FAQ	07/08/2025	6350	6450	6400
Uttar Pradesh	Amroha	Amroha	Onion	Red	FAQ	07/08/2025	1320	1420	1380
Uttar Pradesh	Amroha	Dhanaura	Green Chilli	Green Chilly	FAQ	07/08/2025	2000	2500	2200
Uttar Pradesh	Amroha	Hasanpur	Brinjal	Arkasheela Mattigulla	FAQ	07/08/2025	1410	1500	1450
Uttar Pradesh	Amroha	Hasanpur	Guava	Guava	Medium	07/08/2025	2100	3000	2520
Uttar Pradesh	Amroha	Hasanpur	Mango	Badami	Medium	07/08/2025	1810	2000	1850
Uttar Pradesh	Amroha	Hasanpur	Onion	Nasik	Non-FAQ	07/08/2025	1000	1200	1100
Uttar Pradesh	Amroha	Hasanpur	Papaya	Papaya	Medium	07/08/2025	1410	1500	1450
Uttar Pradesh	Auraiya	Achalda	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	5700	5920	5820
Uttar Pradesh	Auraiya	Achalda	Cabbage	Cabbage	FAQ	07/08/2025	2000	2200	2100
Uttar Pradesh	Auraiya	Achalda	Mustard	Lohi Black	FAQ	07/08/2025	7000	7150	7050
Uttar Pradesh	Auraiya	Achalda	Onion	Red	FAQ	07/08/2025	1400	1520	1440
Uttar Pradesh	Auraiya	Auraiya	Tomato	Hybrid	FAQ	07/08/2025	3700	4100	3930
Uttar Pradesh	Auraiya	Dibiapur	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	1500	1675	1600
Uttar Pradesh	Auraiya	Dibiapur	Cauliflower	Cauliflower	FAQ	07/08/2025	1600	1775	1700
Uttar Pradesh	Auraiya	Dibiapur	Colacasia	Colacasia	FAQ	07/08/2025	1500	1700	1600
Uttar Pradesh	Auraiya	Dibiapur	Pumpkin	Pumpkin	FAQ	07/08/2025	625	800	700
Uttar Pradesh	Ayodhya	Faizabad	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	6100	6350	6250
Uttar Pradesh	Ayodhya	Faizabad	Brinjal	Round/Long	FAQ	07/08/2025	1460	1530	1500
Uttar Pradesh	Ayodhya	Faizabad	Garlic	Desi	FAQ	07/08/2025	6200	6500	6300
Uttar Pradesh	Ayodhya	Faizabad	Gur(Jaggery)	Red	FAQ	07/08/2025	4400	4500	4430
Uttar Pradesh	Ayodhya	Faizabad	Maize	Hybrid	FAQ	07/08/2025	2300	2400	2370
Uttar Pradesh	Ayodhya	Faizabad	Mustard	Sarson(Black)	FAQ	07/08/2025	6000	6150	6090
Uttar Pradesh	Ayodhya	Faizabad	Potato	Desi	FAQ	07/08/2025	1140	1250	1170
Uttar Pradesh	Azamgarh	Azamgarh	Ridgeguard(Tori)	Ridgeguard(Tori)	FAQ	07/08/2025	2025	2175	2100
Uttar Pradesh	Azamgarh	Azamgarh	Tomato	Hybrid	FAQ	07/08/2025	3750	3900	3825
Uttar Pradesh	Badaun	Babrala	Maize	Deshi Red	Non-FAQ	07/08/2025	2010	2030	2020
Uttar Pradesh	Badaun	Badayoun	Apple	Delicious	Medium	07/08/2025	10500	11200	11000
Uttar Pradesh	Badaun	Badayoun	Capsicum	Capsicum	FAQ	07/08/2025	5300	5500	5360
Uttar Pradesh	Badaun	Badayoun	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	2000	2110	2030
Uttar Pradesh	Badaun	Badayoun	Onion	Nasik	Non-FAQ	07/08/2025	1200	1300	1250
Uttar Pradesh	Badaun	Badayoun	Potato	Desi	FAQ	07/08/2025	1040	1170	1100
Uttar Pradesh	Badaun	Badayoun	Ridgeguard(Tori)	Ridgeguard(Tori)	FAQ	07/08/2025	1720	1860	1790
Uttar Pradesh	Badaun	Badayoun	Tomato	Deshi	FAQ	07/08/2025	3830	4020	3915
Uttar Pradesh	Badaun	Wazirganj	Lentil (Masur)(Whole)	Local	FAQ	07/08/2025	6700	6750	6725
Uttar Pradesh	Badaun	Wazirganj	Lentil (Masur)(Whole)	Local	Non-FAQ	07/08/2025	6400	6500	6450
Uttar Pradesh	Badaun	Wazirganj	Maize	Yellow	FAQ	07/08/2025	2200	2250	2225
Uttar Pradesh	Badaun	Wazirganj	Potato	Desi	Non-FAQ	07/08/2025	700	740	720
Uttar Pradesh	Badaun	Wazirganj	Tomato	Deshi	FAQ	07/08/2025	3850	3925	3900
Uttar Pradesh	Badaun	Wazirganj	Tomato	Deshi	Non-FAQ	07/08/2025	3700	3750	3725
Uttar Pradesh	Baghpat	Bagpat	Green Chilli	Green Chilly	FAQ	07/08/2025	2500	2700	2600
Uttar Pradesh	Baghpat	Bagpat	Onion	Onion	FAQ	07/08/2025	1100	1300	1200
Uttar Pradesh	Baghpat	Bagpat	Potato	Desi	FAQ	07/08/2025	1100	1300	1200
Uttar Pradesh	Baghpat	Baraut	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	2250	2400	2320
Uttar Pradesh	Baghpat	Baraut	Masur Dal	Masur Dal	FAQ	07/08/2025	7600	7800	7700
Uttar Pradesh	Baghpat	Baraut	Mousambi(Sweet Lime)	Mousambi	Medium	07/08/2025	3400	3600	3485
Uttar Pradesh	Baghpat	Baraut	Potato	Desi	Non-FAQ	07/08/2025	800	1000	900
Uttar Pradesh	Baghpat	Baraut	Pumpkin	Pumpkin	FAQ	07/08/2025	1300	1400	1350
Uttar Pradesh	Baghpat	Baraut	Sugar	Medium	FAQ	07/08/2025	4210	4210	4210
Uttar Pradesh	Baghpat	Baraut	Tomato	Hybrid	FAQ	07/08/2025	3700	3900	3800
Uttar Pradesh	Baghpat	Khekda	Brinjal	Round/Long	FAQ	07/08/2025	1200	1600	1400
Uttar Pradesh	Baghpat	Khekda	Onion	Red	FAQ	07/08/2025	1200	1600	1400
Uttar Pradesh	Baghpat	Khekda	Pumpkin	Pumpkin	FAQ	07/08/2025	600	900	800
Uttar Pradesh	Ballia	Ballia	Ginger(Green)	Green Ginger	FAQ	07/08/2025	3690	3730	3710
Uttar Pradesh	Ballia	Ballia	Lemon	Lemon	FAQ	07/08/2025	4820	4860	4840
Uttar Pradesh	Ballia	Ballia	Lentil (Masur)(Whole)	Masoor Gola	FAQ	07/08/2025	6820	6880	6850
Uttar Pradesh	Ballia	Ballia	Onion	Red	FAQ	07/08/2025	1340	1400	1370
Uttar Pradesh	Ballia	Ballia	Pomegranate	Pomogranate	Medium	07/08/2025	7200	7240	7220
Uttar Pradesh	Ballia	Ballia	Pumpkin	Pumpkin	FAQ	07/08/2025	1370	1430	1400
Uttar Pradesh	Ballia	Rasda	Apple	Delicious	Medium	07/08/2025	11265	11400	11340
Uttar Pradesh	Ballia	Rasda	Banana - Green	Banana - Green	FAQ	07/08/2025	1725	1880	1800
Uttar Pradesh	Ballia	Rasda	Green Chilli	Green Chilly	FAQ	07/08/2025	4855	4990	4910
Uttar Pradesh	Ballia	Rasda	Rice	III	FAQ	07/08/2025	3280	3425	3340
Uttar Pradesh	Ballia	Vilthararoad	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1500	1600	1550
Uttar Pradesh	Ballia	Vilthararoad	Rice	III	FAQ	07/08/2025	2000	2200	2100
Uttar Pradesh	Ballia	Vilthararoad	Wheat	Dara	Non-FAQ	07/08/2025	2500	2600	2550
Uttar Pradesh	Balrampur	Tulsipur	Lentil (Masur)(Whole)	Masoor Gola	FAQ	07/08/2025	6900	6950	6925
Uttar Pradesh	Balrampur	Tulsipur	Paddy(Dhan)(Common)	Common	FAQ	07/08/2025	2470	2550	2520
Uttar Pradesh	Balrampur	Tulsipur	Tomato	Deshi	FAQ	07/08/2025	3000	3050	3030
Uttar Pradesh	Banda	Atarra	Banana	Banana - Ripe	Medium	07/08/2025	1920	2090	2000
Uttar Pradesh	Banda	Atarra	Onion	Red	FAQ	07/08/2025	1235	1370	1300
Uttar Pradesh	Banda	Atarra	Wheat	Dara	FAQ	07/08/2025	2425	2580	2500
Uttar Pradesh	Banda	Banda	Banana	Banana - Ripe	Medium	07/08/2025	1950	2060	2000
Uttar Pradesh	Banda	Banda	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	5750	5900	5850
Uttar Pradesh	Banda	Banda	Cabbage	Cabbage	FAQ	07/08/2025	1570	1680	1620
Uttar Pradesh	Banda	Banda	Cauliflower	Cauliflower	FAQ	07/08/2025	3250	3350	3300
Uttar Pradesh	Banda	Banda	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	1600	1700	1650
Uttar Pradesh	Banda	Banda	Garlic	Garlic	FAQ	07/08/2025	5940	6050	6000
Uttar Pradesh	Banda	Banda	Green Chilli	Green Chilly	FAQ	07/08/2025	3850	3960	3900
Uttar Pradesh	Banda	Banda	Pointed gourd (Parval)	Pointed gourd (Parval)	FAQ	07/08/2025	2950	3060	3000
Uttar Pradesh	Banda	Banda	White Peas	White Peas	FAQ	07/08/2025	3225	3400	3300
Uttar Pradesh	Barabanki	Barabanki	Jack Fruit	Jack Fruit	Medium	07/08/2025	1650	1750	1700
Uttar Pradesh	Barabanki	Barabanki	Mousambi(Sweet Lime)	Mousambi	Medium	07/08/2025	3500	3600	3550
Uttar Pradesh	Barabanki	Barabanki	Pointed gourd (Parval)	Pointed gourd (Parval)	FAQ	07/08/2025	2850	2950	2900
Uttar Pradesh	Barabanki	Barabanki	Pomegranate	Pomogranate	Medium	07/08/2025	6850	6950	6900
Uttar Pradesh	Bareilly	Anwala	Ridgeguard(Tori)	Ridgeguard(Tori)	FAQ	07/08/2025	800	1000	900
Uttar Pradesh	Bareilly	Bareilly	Apple	Apple	Medium	07/08/2025	12250	12700	12500
Uttar Pradesh	Bareilly	Bareilly	Banana	Other	Medium	07/08/2025	2800	2825	2810
Uttar Pradesh	Bareilly	Bareilly	Potato	Potato	Non-FAQ	07/08/2025	900	950	925
Uttar Pradesh	Basti	Basti	Banana - Green	Banana - Green	FAQ	07/08/2025	1680	1880	1780
Uttar Pradesh	Basti	Basti	Garlic	Garlic	FAQ	07/08/2025	6260	6460	6360
Uttar Pradesh	Bijnor	Bijnaur	Green Chilli	Green Chilly	FAQ	07/08/2025	4800	4850	4820
Uttar Pradesh	Bijnor	Bijnaur	Tomato	Hybrid	FAQ	07/08/2025	3920	3980	3940
Uttar Pradesh	Bijnor	Chaandpur	Potato	Desi	FAQ	07/08/2025	1100	1300	1200
Uttar Pradesh	Bijnor	Kiratpur	Brinjal	Brinjal	FAQ	07/08/2025	1100	1200	1150
Uttar Pradesh	Bijnor	Kiratpur	Green Chilli	Green Chilly	FAQ	07/08/2025	2500	2600	2550
Uttar Pradesh	Bulandshahar	Anoop Shahar	Brinjal	Round/Long	FAQ	07/08/2025	600	1000	800
Uttar Pradesh	Bulandshahar	Anoop Shahar	Onion	Red	FAQ	07/08/2025	1200	1600	1400
Uttar Pradesh	Bulandshahar	Anoop Shahar	Tomato	Deshi	FAQ	07/08/2025	4200	4600	4400
Uttar Pradesh	Bulandshahar	Buland Shahr	Brinjal	Round/Long	FAQ	07/08/2025	1600	2000	1800
Uttar Pradesh	Bulandshahar	Buland Shahr	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	1950	2250	2100
Uttar Pradesh	Bulandshahar	Buland Shahr	Ginger(Green)	Green Ginger	FAQ	07/08/2025	4300	4700	4500
Uttar Pradesh	Bulandshahar	Buland Shahr	Gur(Jaggery)	Pathari	FAQ	07/08/2025	4100	4350	4250
Uttar Pradesh	Bulandshahar	Buland Shahr	Mustard Oil	Mustard Oil	FAQ	07/08/2025	14200	14600	14400
Uttar Pradesh	Bulandshahar	Buland Shahr	Paddy(Dhan)(Basmati)	Basmati 1509	FAQ	07/08/2025	2800	2861	2821
Uttar Pradesh	Bulandshahar	Buland Shahr	Papaya	Papaya	Medium	07/08/2025	2650	2950	2850
Uttar Pradesh	Bulandshahar	Buland Shahr	Wheat	Dara	FAQ	07/08/2025	2590	2610	2600
Uttar Pradesh	Bulandshahar	Gulavati	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	1500	1700	1600
Uttar Pradesh	Bulandshahar	Gulavati	Potato	Desi	FAQ	07/08/2025	1200	1400	1300
Uttar Pradesh	Bulandshahar	Jahangirabad	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1467	1677	1570
Uttar Pradesh	Bulandshahar	Jahangirabad	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	2237	2440	2335
Uttar Pradesh	Bulandshahar	Jahangirabad	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1228	1435	1330
Uttar Pradesh	Bulandshahar	Jahangirabad	Paddy(Dhan)(Basmati)	Basmati 1509	FAQ	07/08/2025	2871	2925	2900
Uttar Pradesh	Bulandshahar	Jahangirabad	Papaya	Papaya	Medium	07/08/2025	2710	2900	2805
Uttar Pradesh	Bulandshahar	Khurja	Onion	Red	FAQ	07/08/2025	1330	1430	1380
Uttar Pradesh	Bulandshahar	Khurja	Papaya	Papaya	Medium	07/08/2025	2750	2950	2850
Uttar Pradesh	Bulandshahar	Khurja	Tomato	Hybrid	FAQ	07/08/2025	3500	4000	3800
Uttar Pradesh	Bulandshahar	Sikanderabad	Apple	Apple	Medium	07/08/2025	6000	8000	7000
Uttar Pradesh	Bulandshahar	Sikanderabad	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	1500	2000	1800
Uttar Pradesh	Bulandshahar	Sikanderabad	Papaya	Papaya	Medium	07/08/2025	2000	2500	2200
Uttar Pradesh	Bulandshahar	Sikanderabad	Peach	Peach	Medium	07/08/2025	2000	2500	2250
Uttar Pradesh	Bulandshahar	Sikanderabad	Sponge gourd	Sponge gourd	FAQ	07/08/2025	1000	1500	1250
Uttar Pradesh	Bulandshahar	Sikarpur	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	800	1000	900
Uttar Pradesh	Bulandshahar	Sikarpur	Cabbage	Cabbage	FAQ	07/08/2025	2800	3000	2900
Uttar Pradesh	Bulandshahar	Sikarpur	Onion	Red	FAQ	07/08/2025	1000	1200	1100
Uttar Pradesh	Bulandshahar	Sikarpur	Tomato	Deshi	FAQ	07/08/2025	2800	3000	2900
Uttar Pradesh	Bulandshahar	Siyana	Apple	Red  Gold	Medium	07/08/2025	5500	5700	5600
Uttar Pradesh	Bulandshahar	Siyana	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1000	1100	1050
Uttar Pradesh	Bulandshahar	Siyana	Garlic	Average	FAQ	07/08/2025	17000	18000	17500
Uttar Pradesh	Bulandshahar	Siyana	Gur(Jaggery)	Yellow	FAQ	07/08/2025	3100	3300	3200
Uttar Pradesh	Bulandshahar	Siyana	Pomegranate	Pomogranate	Medium	07/08/2025	4900	5100	5000
Uttar Pradesh	Bulandshahar	Siyana	Wheat	Dara	FAQ	07/08/2025	2550	2570	2560
Uttar Pradesh	Chandauli	Chandoli	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1675	1775	1725
Uttar Pradesh	Chandauli	Chandoli	Rice	III	FAQ	07/08/2025	3390	3435	3415
Uttar Pradesh	Chandauli	Chandoli	Tomato	Hybrid	FAQ	07/08/2025	3830	3930	3880
Uttar Pradesh	Deoria	Devariya	Banana	Medium	Medium	07/08/2025	1825	1840	1830
Uttar Pradesh	Deoria	Devariya	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	6620	6630	6625
Uttar Pradesh	Deoria	Devariya	Gur(Jaggery)	Red	FAQ	07/08/2025	4350	4365	4360
Uttar Pradesh	Deoria	Devariya	Pomegranate	Pomogranate	Medium	07/08/2025	7010	7020	7015
Uttar Pradesh	Deoria	Devariya	Potato	Potato	FAQ	07/08/2025	1010	1025	1015
Uttar Pradesh	Etah	Awagarh	Onion	Red	Non-FAQ	07/08/2025	1200	1500	1300
Uttar Pradesh	Etah	Etah	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	1500	2000	1780
Uttar Pradesh	Etah	Etah	Garlic	Garlic	FAQ	07/08/2025	5500	6500	6250
Uttar Pradesh	Etah	Etah	Green Gram (Moong)(Whole)	Green (Whole)	FAQ	07/08/2025	7500	8700	8682
Uttar Pradesh	Etah	Etah	Mustard	Sarson(Black)	FAQ	07/08/2025	6100	6500	6300
Uttar Pradesh	Etah	Etah	Pear(Marasebu)	Pears	Medium	07/08/2025	2600	3000	2900
Uttar Pradesh	Etah	Etah	Pumpkin	Pumpkin	FAQ	07/08/2025	900	1200	1030
Uttar Pradesh	Etawah	Bharthna	Garlic	Garlic	FAQ	07/08/2025	5750	5950	5850
Uttar Pradesh	Etawah	Bharthna	Mustard Oil	Mustard Oil	FAQ	07/08/2025	13650	13850	13750
Uttar Pradesh	Etawah	Bharthna	Rice	Common	FAQ	07/08/2025	3200	3400	3300
Uttar Pradesh	Etawah	Etawah	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1100	1400	1300
Uttar Pradesh	Etawah	Etawah	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	900	1150	1070
Uttar Pradesh	Etawah	Etawah	Brinjal	Brinjal	FAQ	07/08/2025	1500	1750	1650
Uttar Pradesh	Etawah	Etawah	Capsicum	Capsicum	FAQ	07/08/2025	5600	5900	5800
Uttar Pradesh	Etawah	Etawah	Cauliflower	Cauliflower	FAQ	07/08/2025	3900	4200	4100
Uttar Pradesh	Etawah	Etawah	Ginger(Green)	Green Ginger	FAQ	07/08/2025	3300	3650	3500
Uttar Pradesh	Etawah	Etawah	Maize	Yellow	FAQ	07/08/2025	2050	2260	2225
Uttar Pradesh	Etawah	Etawah	Mustard	Lohi Black	FAQ	07/08/2025	6900	7200	7100
Uttar Pradesh	Etawah	Etawah	Papaya	Papaya	Medium	07/08/2025	2600	2900	2800
Uttar Pradesh	Etawah	Etawah	Pomegranate	Pomogranate	Medium	07/08/2025	5100	5400	5300
Uttar Pradesh	Etawah	Etawah	Spinach	Spinach	FAQ	07/08/2025	1900	2200	2100
Uttar Pradesh	Farukhabad	Farukhabad	Apple	Delicious	Medium	07/08/2025	11200	11800	11500
Uttar Pradesh	Farukhabad	Farukhabad	Banana	Banana - Ripe	Medium	07/08/2025	2700	2900	2800
Uttar Pradesh	Farukhabad	Farukhabad	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	2300	2500	2425
Uttar Pradesh	Farukhabad	Farukhabad	Gur(Jaggery)	Red	FAQ	07/08/2025	3975	4050	4025
Uttar Pradesh	Farukhabad	Farukhabad	Sponge gourd	Sponge gourd	FAQ	07/08/2025	1300	1500	1400
Uttar Pradesh	Farukhabad	Kamlaganj	Brinjal	Round/Long	FAQ	07/08/2025	1200	1260	1250
Uttar Pradesh	Farukhabad	Kamlaganj	Maize	Yellow	FAQ	07/08/2025	2000	2020	2010
